symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
RM,2,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,7783.120755887592,1216.2340000000002,-1089.9310000000005,10,520.744,-384.6660000000011,0.5,4,2026-03-20 10:00:00,2026-04-15 13:45:00
RM,3,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.8|tq0.2|strict,8791.80119303966,2755.3770000000004,-1444.7340000000004,19,-496.641,-1046.2600000000002,0.42857142857142855,7,2026-04-15 14:15:00,2026-05-13 21:30:00
RM,4,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.8|tq0.2|strict,7696.306997129622,2238.7340000000004,-1444.7340000000004,26,56.11700000000002,-669.2029999999995,0.5,6,2026-05-13 22:00:00,2026-06-05 23:00:00
SR,1,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.3|strict,11893.845395058292,11422.654999999999,-4266.697,18,11033.418000000001,-6042.441999999997,0.42857142857142855,14,2010-01-29 00:00:00,2014-03-11 00:00:00
SR,2,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.4|tq0.2|strict,18828.329664257555,29739.850999999995,-5795.753000000001,47,5291.030999999999,-12057.758000000002,0.5,28,2014-03-12 00:00:00,2018-03-28 00:00:00
SR,3,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.8|tq0.2|strict,21857.0468,24999.132,-3491.6879999999983,18,-6916.861000000001,-8466.18,0.0,7,2018-03-29 00:00:00,2022-04-28 00:00:00
SR,4,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.8|tq0.2|strict,14510.650901118515,18494.232999999993,-5829.906000000003,19,925.2820000000002,-4843.024999999999,0.5,8,2022-04-29 00:00:00,2026-06-05 00:00:00
HC,1,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.4|tq0.3|strict,16736.742000000002,1076.929,-613.0249999999996,4,170.13700000000003,-433.28800000000047,0.3333333333333333,3,2025-11-10 11:15:00,2025-12-26 10:00:00
HC,2,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.8|tq0.2|strict,12026.127482314503,1463.9180000000001,-926.3090000000029,11,700.209,-553.1579999999994,0.6666666666666666,3,2025-12-26 11:15:00,2026-02-24 22:00:00
HC,3,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.8|tq0.2|strict,9461.502303928459,1697.569,-1325.4840000000095,16,-226.51200000000006,-1019.7450000000008,0.2,5,2026-02-24 23:00:00,2026-04-15 10:00:00
HC,4,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.8|tq0.2|strict,7614.650455462995,1471.057,-1325.4840000000095,21,-687.095,-1473.7529999999988,0.4,5,2026-04-15 11:15:00,2026-06-05 23:00:00
HC,1,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.8|tq0.2|strict,8699.202667987487,74.01599999999996,-392.8139999999985,8,-546.265,-809.2869999999994,0.25,8,2026-02-25 10:00:00,2026-03-20 09:30:00
HC,2,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.4|tq0.2|strict,1774.8106436686587,-1021.9830000000001,-1451.4429999999984,19,-362.8839999999999,-699.1719999999978,0.3,10,2026-03-20 10:00:00,2026-04-15 13:45:00
HC,3,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.8|tq0.2|strict,-401.01225012604937,-1428.312,-1980.7779999999993,27,739.1980000000001,-517.4279999999999,0.5555555555555556,9,2026-04-15 14:15:00,2026-05-13 21:30:00
HC,4,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.8|tq0.3|strict,4214.20849903751,313.74099999999953,-1535.1419999999998,17,-907.001,-1120.513,0.2,5,2026-05-13 22:00:00,2026-06-05 23:00:00
SA,1,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.4|tq0.3|strict,3199.9572141769704,-207.34199999999998,-1232.2219999999998,3,-326.976,-1044.612000000001,0.0,3,2025-11-10 11:15:00,2025-12-26 10:00:00
