symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
RB,4,60m,trend_failure,trend_failure|short|60m|w3|sw0.008|br0.0015|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,15148.431705966723,838.304,-908.6020000000008,7,186.791,-530.0,1.0,1,2026-04-15 11:15:00,2026-06-05 23:00:00
RB,1,15m,trend_failure,trend_failure|both|15m|w3|sw0.006|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,-7016.368955343355,-86.19500000000001,-229.28499999999985,2,-183.191,-213.1910000000007,0.0,1,2026-04-14 09:30:00,2026-04-24 22:30:00
RB,2,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb32|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,4990.665438646426,24.20100000000005,-405.95800000000236,5,483.481,-173.2559999999994,1.0,2,2026-04-24 22:45:00,2026-05-13 09:45:00
RB,3,15m,vol_breakout,vol_breakout|both|15m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.9|strict,15268.354548339981,350.41200000000003,-332.7530000000006,3,-236.397,-539.6209999999992,0.5,2,2026-05-13 10:00:00,2026-05-25 23:00:00
RB,4,15m,vol_breakout,vol_breakout|both|15m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.9|strict,12464.259621280715,114.01500000000004,-539.621000000001,5,0.0,0.0,0.0,0,2026-05-26 09:15:00,2026-06-05 23:00:00
FG,1,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am2|ex16|mom48|vol48|th0.75|strict,9585.905080799695,50.80200000000001,-1220.0,4,1134.404,-1105.406,0.5,2,2015-08-17 00:00:00,2018-04-26 00:00:00
FG,2,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am2|ex16|mom48|vol48|th0.75|strict,4554.354538002104,723.5240000000001,-2653.370000000001,7,3810.1259999999997,-2240.0,0.6666666666666666,3,2018-04-27 00:00:00,2021-01-05 00:00:00
FG,3,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am2|ex16|mom48|vol48|th0.75|strict,11601.429770736258,4533.65,-2653.370000000001,10,-1926.094,-2049.268,0.0,2,2021-01-06 00:00:00,2023-09-12 00:00:00
FG,4,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh64|cd4|atr14|am3|ex16|mom48|vol48|th0.9|strict,5782.123076036134,9068.478,-5021.851999999999,21,2735.606,-4464.396000000001,0.5,2,2023-09-13 00:00:00,2026-06-05 00:00:00
RM,1,60m,trend_failure,trend_failure|both|60m|w3|sw0.006|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,17680.525921797667,1480.204,-1054.808,4,-1126.627,-1310.9050000000016,0.14285714285714285,7,2025-11-10 11:15:00,2025-12-26 10:00:00
RM,2,60m,trend_failure,trend_failure|short|60m|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,19347.44687126229,1448.115,-640.0,5,565.385,-364.7019999999993,0.5,2,2025-12-26 11:15:00,2026-02-24 22:00:00
RM,3,60m,trend_failure,trend_failure|short|60m|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,17015.97543196116,2013.5,-914.0779999999995,7,1823.1,-292.2430000000004,1.0,3,2026-02-24 23:00:00,2026-04-15 10:00:00
RM,4,60m,trend_failure,trend_failure|short|60m|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,18666.10488636364,3624.291,-914.0779999999995,11,148.3630000000001,-844.1640000000007,0.4,5,2026-04-15 11:15:00,2026-06-05 23:00:00
