symbol,timeframe,net_pnl,max_drawdown,win_rate,profit_factor,trade_count,test_net_pnl,strategy_id
SP,1d,41081.18490000004,-13660.35637999999,0.23809523809523808,2.426230403563204,42,9168.586250000013,swing_reversal|both|1d|w3|sw0.008|br0.0015|lb24|sl0.015|mh64|cd4|signal
HC,1d,40767.86996800012,-26269.993214999966,0.22522522522522523,1.8569058512769139,111,10858.870193000026,trend_failure|both|1d|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|signal
HC,1d,40767.86996800012,-26269.993214999966,0.22522522522522523,1.8569058512769139,111,10858.870193000026,trend_failure|both|1d|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|strict
HC,1d,40767.86996800012,-26269.993214999966,0.22522522522522523,1.8569058512769139,111,10858.870193000026,trend_failure|both|1d|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|aggressive
HC,1d,40611.08199000014,-17013.065689999938,0.2807017543859649,1.8354445416848002,114,7495.208245000014,swing_reversal|both|1d|w2|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|signal
HC,1d,40611.08199000014,-17013.065689999938,0.2807017543859649,1.8354445416848002,114,7495.208245000014,swing_reversal|both|1d|w2|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|aggressive
HC,1d,40611.08199000014,-17013.065689999938,0.2807017543859649,1.8354445416848002,114,7495.208245000014,swing_reversal|both|1d|w2|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|strict
SP,1d,40083.79925000007,-7333.7783699999745,0.3,2.7420886525861903,40,6502.363880000017,swing_reversal|both|1d|w3|sw0.008|br0.003|lb24|sl0.015|mh32|cd4|strict
SP,1d,40023.69735000008,-12419.580189999986,0.21739130434782608,2.2852218124130297,46,8487.125260000012,trend_failure|both|1d|w3|sw0.004|br0.0015|lb24|sl0.015|mh64|cd4|aggressive
CJ,1d,39737.69353750012,-19075.0,0.14545454545454545,2.0418953164420595,55,1622.9475250000287,trend_failure|both|1d|w3|sw0.008|br0.0015|lb24|sl0.015|mh64|cd4|aggressive
CJ,1d,39736.93846250012,-19075.0,0.14545454545454545,2.0418548927109788,55,1622.9475250000287,trend_failure|both|1d|w3|sw0.004|br0.0015|lb24|sl0.015|mh64|cd4|aggressive
SP,1d,39717.08709000006,-7333.170429999986,0.30952380952380953,2.6582590651669475,42,6982.363880000017,swing_reversal|both|1d|w3|sw0.008|br0.0015|lb24|sl0.015|mh32|cd4|strict
SP,1d,39102.483930000075,-14737.715139999993,0.2222222222222222,2.2256782222977853,45,7627.125260000012,trend_failure|both|1d|w3|sw0.004|br0.003|lb24|sl0.015|mh64|cd4|signal
