symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
RB,2,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,-11916.377155094142,-366.159,-499.2349999999997,2,-283.033,-296.03899999999885,0.0,1,2025-12-26 11:15:00,2026-02-24 22:00:00
RB,3,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,-239.1420642604362,-1002.351,-1054.6750000000002,4,-203.138,-243.13800000000083,0.0,1,2026-02-24 23:00:00,2026-04-15 10:00:00
RB,4,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,-2608.5329133305668,-1505.5189999999998,-1571.0,5,53.57500000000002,-469.5689999999995,0.5,2,2026-04-15 11:15:00,2026-06-05 23:00:00
RB,1,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,2567.5860654662083,-222.253,-425.2029999999995,4,-176.285,-229.4410000000007,0.0,2,2026-02-25 10:00:00,2026-03-20 09:30:00
RB,2,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,779.1474618482544,-398.538,-627.7879999999996,6,0.0,0.0,0.0,0,2026-03-20 10:00:00,2026-04-15 13:45:00
RB,3,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,779.1474618482544,-398.538,-627.7879999999996,6,23.542,-249.64400000000023,0.5,2,2026-04-15 14:15:00,2026-05-13 21:30:00
RB,4,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,4838.193996497925,15.003000000000043,-850.9309999999996,8,0.0,0.0,0.0,0,2026-05-13 22:00:00,2026-06-05 23:00:00
RM,1,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,-7038.791399999998,225.13099999999997,-584.8409999999985,2,147.675,-272.3250000000007,1.0,1,2025-11-10 11:15:00,2025-12-26 10:00:00
RM,2,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,6446.247769888736,-9.626000000000044,-754.9110000000001,4,247.755,-432.2450000000008,1.0,1,2025-12-26 11:15:00,2026-02-24 22:00:00
RM,3,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,6478.555687355747,125.74299999999994,-1019.1059999999998,6,235.24200000000002,-1354.809000000001,0.5,2,2026-02-24 23:00:00,2026-04-15 10:00:00
RM,4,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,7740.894467923685,1456.1699999999998,-1354.809000000001,10,57.743,-52.263999999999214,1.0,1,2026-04-15 11:15:00,2026-06-05 23:00:00
FG,1,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2015-08-17 00:00:00,2018-04-26 00:00:00
FG,2,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,-17000.0,0.0,0.0,0,17.406,-782.5939999999991,1.0,1,2018-04-27 00:00:00,2021-01-05 00:00:00
FG,3,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,-945.631599999997,17.406,-782.5939999999991,1,0.0,0.0,0.0,0,2021-01-06 00:00:00,2023-09-12 00:00:00
FG,4,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,-945.631599999997,17.406,-782.5939999999991,1,0.0,0.0,0.0,0,2023-09-13 00:00:00,2026-06-05 00:00:00
RM,1,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,-326.15550000000076,117.689,-150.0,1,1702.4920000000002,-679.8960000000006,0.6666666666666666,3,2026-02-25 10:00:00,2026-03-20 09:30:00
RM,2,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.3|strict,12890.9908,1632.6129999999998,-472.5730000000003,3,-66.816,-336.90999999999804,0.3333333333333333,3,2026-03-20 10:00:00,2026-04-15 13:45:00
RM,3,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am3|ex12|mom48|vol24|th0.4|tq0.2|strict,14228.269900000001,2098.044,-1134.1689999999999,5,0.0,0.0,0.0,0,2026-04-15 14:15:00,2026-05-13 21:30:00
RM,4,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am3|ex12|mom48|vol24|th0.4|tq0.2|strict,14752.0809,2295.6659999999997,-1134.1689999999999,6,0.0,0.0,0.0,0,2026-05-13 22:00:00,2026-06-05 23:00:00
HC,1,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,3401.6203039526436,-259.812,-479.8540000000012,3,0.0,0.0,0.0,0,2025-11-10 11:15:00,2025-12-26 10:00:00
HC,2,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,3401.6203039526436,-259.812,-479.8540000000012,3,-193.199,-223.1810000000005,0.0,1,2025-12-26 11:15:00,2026-02-24 22:00:00
HC,3,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.3|strict,2750.8675371170366,-439.70400000000006,-512.9130000000005,3,-266.624,-356.6329999999998,0.0,2,2026-02-24 23:00:00,2026-04-15 10:00:00
HC,4,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.3|strict,-1129.7276470048284,-1066.364,-1156.0990000000002,5,36.518,-280.0,1.0,1,2026-04-15 11:15:00,2026-06-05 23:00:00
